threshold,precision,recall,f1,fpr,tpr
0.26397953143699937,0.9374673629241596,0.7576492930997301,0.8380207720577518,0.015693598060414923,0.7576492930997301
0.26546127650558143,0.93895540060506,0.7530069634943286,0.8357632174929427,0.015202149269378965,0.7530069634943286
0.26694302157416355,0.9392616117505703,0.7488921713440864,0.8333431166180889,0.015038333005700313,0.7488921713440864
0.26842476664274567,0.939829605963666,0.744882886684876,0.8310771036855258,0.014808990236550199,0.744882886684876
0.2699065117113278,0.9406563965169537,0.7408736020256657,0.8288968890778743,0.014514120961928625,0.7408736020256657
0.2713882567799099,0.9415969786888397,0.7365477948933596,0.8265451096186623,0.014186488434571319,0.7365477948933596
0.27287000184849197,0.9423834760156349,0.7316944503058945,0.8237809581108982,0.013891619159949745,0.7316944503058945
0.2743517469170741,0.9433497536944522,0.7273686431735885,0.8213987842097951,0.013563986632592439,0.7273686431735885
0.2758334919856562,0.944674392935852,0.7224097910950915,0.8187253373062311,0.013138064347027942,0.7224097910950915
0.27731523705423833,0.9451769604440048,0.7185060139269129,0.8163999275796745,0.012941484830613558,0.7185060139269129
0.2787969821228204,0.9456552109526479,0.714180206794607,0.8137773498342233,0.012744905314199176,0.714180206794607
0.2802787271914025,0.9466272356004862,0.70922135471611,0.8109053617153796,0.012417272786841871,0.70922135471611
0.28176047225998463,0.9473460119215231,0.7042625026376129,0.807915758406884,0.012155166764956026,0.7042625026376129
0.28324221732856675,0.9491137793023228,0.7005697404514981,0.8061187320595095,0.011663717973920068,0.7005697404514981
0.2847239623971488,0.9494818652848374,0.6960329183371284,0.8032387673188989,0.011499901710241416,0.6960329183371284
0.28620570746573093,0.9499927525726989,0.6914960962227589,0.8003907914766419,0.011303322193827032,0.6914960962227589
0.28768745253431305,0.9509875640086392,0.6857986917070388,0.796910439039785,0.010975689666469727,0.6857986917070388
0.28916919760289517,0.9516224188789156,0.6807343321375099,0.7937015618214587,0.010746346897319613,0.6807343321375099
0.29065094267147723,0.9517589431496286,0.6765140324962359,0.7908726482961818,0.010648057139112422,0.6765140324962359
0.29213268774005935,0.9518108350791751,0.6710276429625796,0.7871287123861576,0.01054976738090523,0.6710276429625796
0.29361443280864147,0.9519143804641313,0.6662798058661462,0.7838877850169709,0.01045147762269804,0.6662798058661462
0.2950961778772236,0.9520839671431469,0.6603713863683625,0.7798405178317421,0.010320424611755117,0.6603713863683625
0.29657792294580565,0.9523006134967864,0.6550960118167698,0.7762220272704657,0.010189371600812194,0.6550960118167698
0.29805966801438777,0.952682851399265,0.6500316522472409,0.772781435704625,0.010025555337133542,0.6500316522472409
0.2995414130829699,0.9530787217457594,0.6450728001687439,0.769395330796396,0.00986173907345489,0.6450728001687439
0.301023158151552,0.9531053952319709,0.6411690230005653,0.7666204107717255,0.009796212567983428,0.6411690230005653
0.3025049032201341,0.9533596837943156,0.6362101709220683,0.7631462375758725,0.009665159557040507,0.6362101709220683
0.3039866482887162,0.9534290271130855,0.630723781388412,0.7592075179356889,0.009566869798833314,0.630723781388412
0.3054683933572983,0.9538288288286754,0.6255539143278512,0.755575378647285,0.009403053535154662,0.6255539143278512
0.3069501384258804,0.9542207792206242,0.6201730322852268,0.7517585364197145,0.00923923727147601,0.6201730322852268
0.30843188349446254,0.9547994740300862,0.612893015404029,0.7465621380662906,0.009009894502325895,0.612893015404029
0.3099136285630446,0.9550654949426371,0.6077231483434682,0.742794505940233,0.008878841491382973,0.6077231483434682
0.3113953736316267,0.9550016728001078,0.6023422663008438,0.7387422355503886,0.008813314985911513,0.6023422663008438
0.31287711870020884,0.9552289238045353,0.5965393542940919,0.7344287843548327,0.00868226197496859,0.5965393542940919
0.31435886376879096,0.9551959114138066,0.5915805022155949,0.7306489440154171,0.008616735469497129,0.5915805022155949
